,Asset_Class_ID,Asset_Type,Material,DIAMETER,Community,Quantity_Length,Install_Date,Source,Edited_Date,Asset_Class,Asset_Owner,Category,Potable,Fail
27902,72,Unknown,uPVC,15,Acacia Bay,3.17,1974-07-01 00:00:00+00:00,04 As-Built Plan (Electronic),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,1
27903,72,Unknown,uPVC,20,Acacia Bay,1.4,1998-03-01 00:00:00+00:00,04 As-Built Plan (Electronic),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
27904,72,Unknown,uPVC,15,Taupo - South,2.82,1965-04-01 00:00:01+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
27905,72,Unknown,uPVC,15,Taupo - South,3.24,1974-08-01 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
27906,72,Unknown,uPVC,20,Taupo - Central,2.65,2005-11-03 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27908,72,Unknown,MDPE,20,Kinloch,3.01,2006-01-26 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2016-11-04 16:46:36+00:00,Water_Service_Con,Public ,Kinloch,Yes,0
27911,72,Unknown,uPVC,15,Taupo - South,4.1,2006-12-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27912,72,Unknown,uPVC,15,Acacia Bay,5.83,1987-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
27913,72,Unknown,uPVC,20,Whareroa,2.05,1988-07-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-08 15:43:32+00:00,Water_Service_Con,Public ,Whareroa,Yes,0
27914,72,Unknown,GALV,15,Taupo - Central,2.89,1960-07-01 00:00:01+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27916,72,Unknown,PVC,15,Taupo - South,3.83,1997-05-01 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27917,72,Unknown,uPVC,15,Taupo - South,4.5,1965-04-01 00:00:01+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
27918,72,Unknown,uPVC,15,Acacia Bay,2.39,1987-07-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,0
27920,72,Unknown,uPVC,15,Acacia Bay,2.38,1974-07-01 00:00:00+00:00,03 Field Inspection,2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,1
27921,72,Unknown,uPVC,15,Acacia Bay,1.62,1974-07-01 00:00:00+00:00,04 As-Built Plan (Electronic),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,1
27922,72,Unknown,GALV,20,Mangakino,2.96,1960-07-01 00:00:01+00:00,03 Field Inspection,2017-04-19 09:53:55+00:00,Water_Service_Con,Public ,Mangakino,Yes,0
27923,72,Unknown,GALV,20,Mangakino,14.56,1960-07-01 00:00:01+00:00,03 Field Inspection,2017-04-19 09:53:55+00:00,Water_Service_Con,Public ,Mangakino,Yes,0
27924,72,Unknown,uPVC,15,Taupo - South,4.53,2006-12-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27925,72,Unknown,uPVC,15,Taupo - South,2.48,2004-11-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27926,72,Domestic Ordinary,uPVC,15,Mapara Road,2.08,1986-07-01 00:00:00+00:00,03 Field Inspection,2017-03-01 16:14:08+00:00,Water_Service_Con,Public ,Mapara Road,Yes,0
27927,72,Unknown,uPVC,20,Whareroa,3.63,1988-07-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-03-08 15:43:32+00:00,Water_Service_Con,Public ,Whareroa,Yes,0
27929,72,Unknown,PVC,15,Taupo - South,3.59,2007-01-19 00:00:00+00:00,03 Field Inspection,2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27930,72,Unknown,uPVC,20,Kinloch,10.35,2007-12-05 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2016-11-04 16:46:36+00:00,Water_Service_Con,Public ,Kinloch,Yes,0
27931,72,Unknown,uPVC,15,Taupo - South,5.76,1954-09-28 00:00:01+00:00,07 As-Built Plan Digitised (High Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,1
27932,72,Industrial,uPVC,20,Taupo - Central,3.58,2007-08-23 00:00:00+00:00,04 As-Built Plan (Electronic),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27933,72,Unknown,PE,25,Omori,2.04,2005-02-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 10:46:59+00:00,Water_Service_Con,Public ,Omori,Yes,0
27934,72,Unknown,uPVC,15,Taupo - South,4.81,2006-12-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2017-04-19 11:24:13+00:00,Water_Service_Con,Public ,Taupo,Yes,0
27935,72,Unknown,GALV,20,Mangakino,4.08,1960-07-01 00:00:01+00:00,03 Field Inspection,2017-04-19 09:53:55+00:00,Water_Service_Con,Public ,Mangakino,Yes,0
27936,72,Unknown,GALV,20,Mangakino,3.51,1960-07-01 00:00:01+00:00,09 Unknown,2017-04-19 09:53:55+00:00,Water_Service_Con,Public ,Mangakino,Yes,0
27937,72,Unknown,uPVC,15,Acacia Bay,0.38,1974-07-01 00:00:00+00:00,04 As-Built Plan (Electronic),2017-03-01 13:28:18+00:00,Water_Service_Con,Public ,Acacia Bay,Yes,1
27941,68,Water Main,PE100,125,Kinloch,34.45,2022-04-26 08:27:55+00:00,Cheal AsBuilt Drawings,2022-06-13 08:46:38+00:00,Water_Main,Public ,Kinloch,Yes,0
27942,68,Rider Main,PE80,63,Kinloch,39.56,2022-04-26 10:20:03+00:00,Cheal AsBuilt Drawings,2022-06-13 10:21:13+00:00,Water_Main,Public ,Kinloch,Yes,0
27943,68,Rider Main,PE80,63,Kinloch,0.3,2022-04-26 10:27:46+00:00,Cheal AsBuilt Drawings,2022-07-20 14:18:38+00:00,Water_Main,Connectivity,Kinloch,Yes,0
27944,68,Water Main,uPVC,80,Mapara Road,0.19,2004-12-01 11:47:04+00:00,GrandView Residential Subdivision Construction Drawings,2022-07-20 13:02:13+00:00,Water_Main,Connectivity,Mapara Road,Yes,0
27945,68,Water Main,MDPE,63,Mapara Road,0.21,2004-12-01 11:47:04+00:00,GrandView Residential Subdivision Construction Drawings,2022-07-20 13:02:13+00:00,Water_Main,Connectivity,Mapara Road,Yes,0
27946,68,Water Main,uPVC,80,Mapara Road,0.28,2004-12-01 11:47:04+00:00,GrandView Residential Subdivision Construction Drawings,2022-07-20 13:02:13+00:00,Water_Main,Connectivity,Mapara Road,Yes,0
27947,68,Water Main,uPVC,150,Taupo,16.4,1954-09-20 13:06:17+00:00,Paul Pettman,2023-10-16 13:54:14+00:00,Water_Main,Public ,Taupo,Yes,0
27948,68,Rider Main,PE,63,Turangi,0.31,2021-07-01 16:50:57+00:00,Paul Pettman,2022-06-29 16:52:04+00:00,Water_Main,Connectivity,Turangi,Yes,0
27951,68,Water Main,AC,150,Mangakino,3.6,1960-07-01 16:03:21+00:00,Paul Pettman,2022-07-14 16:08:41+00:00,Water_Main,Public ,Mangakino,Yes,0
27952,68,Gravity Main,GALV,150,Turangi,1.62,1965-07-01 10:39:44+00:00,Paul Pettman,2022-07-26 11:40:46+00:00,Water_Main,Connectivity,Turangi,Yes,0
27954,68,Rider Main,PE80,63,Waitahanui,0.55,2022-07-25 15:42:44+00:00,Nolan Drainage AsBuilt Drawings,2022-10-10 15:38:35+00:00,Water_Main,Connectivity,Taupo,Yes,0
27955,68,Rider Main,PE80,63,Taupo - South,0.18,2022-06-29 13:54:45+00:00,Cheal AsBuilt Drawings,2023-09-01 10:26:57+00:00,Water_Main,Connectivity,Taupo,Yes,0
27956,68,Water Main,PE80,63,Taupo - South,107.83,2022-06-29 15:18:23+00:00,Cheal AsBuilt Drawings,2022-08-09 15:29:49+00:00,Water_Main,Public ,Taupo,Yes,0
27957,68,Rider Main,PE80,63,Taupo - South,0.21,2022-06-29 15:18:23+00:00,Cheal AsBuilt Drawings,2023-09-01 10:26:57+00:00,Water_Main,Connectivity,Taupo,Yes,0
27958,68,Water Main,PE100,180,Taupo,0.36,2021-05-27 15:42:34+00:00,Waiotahi AsBuilt Drawings,2023-05-02 16:45:26+00:00,Water_Main,Connectivity,Taupo,Yes,0
27959,68,Rider Main,PE80,63,Taupo - South,0.22,2022-06-29 10:54:15+00:00,Cheal AsBuilt Drawings,2023-09-01 10:26:57+00:00,Water_Main,Connectivity,Taupo,Yes,0
27960,68,Rider Main,PE80,63,Waitahanui,0.16,2019-07-01 12:40:57+00:00,Downer AsBuilt,2022-08-10 12:42:52+00:00,Water_Main,Connectivity,Taupo,Yes,0
27961,68,Water Main,PE100,250,Taupo - South,0.23,2021-06-25 10:48:38+00:00,Waiotahi AsBuilt Drawings,2023-05-02 13:53:46+00:00,Water_Main,Connectivity,Taupo,Yes,0
27962,68,Water Main,PE100,180,Taupo,0.32,2021-05-27 16:42:36+00:00,Waiotahi AsBuilt Drawings,2023-03-03 13:57:46+00:00,Water_Main,Connectivity,Taupo,Yes,0
27964,68,Rising/Falling Main,uPVC,200,Kinloch,83.24,2014-06-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2022-09-12 16:03:13+00:00,Water_Main,Public ,Kinloch,Yes,0
27965,68,Rider Main,PE80,63,Turangi,289.95,2022-09-07 08:40:13+00:00,Nolan Drainage AsBuilt Drawings,2022-09-21 08:44:11+00:00,Water_Main,Public ,Turangi,Yes,0
27966,68,Rider Main,AC,50,Taupo - South,0.87,2007-07-01 15:22:19+00:00,Paul Pettman,2023-10-16 14:02:59+00:00,Water_Main,Public ,Taupo,Yes,0
27967,68,Water Main,PE100,250,Taupo - Central,4.04,2021-09-08 12:59:15+00:00,McKenzie & Co,2023-03-28 10:59:24+00:00,Water_Main,Public ,Taupo,Yes,0
27968,68,Water Main,DI,150,Taupo - Central,0.64,2021-09-08 13:02:59+00:00,McKenzie & Co,2023-03-28 11:07:27+00:00,Water_Main,Connectivity,Taupo,Yes,0
27969,68,Water Main,PE100,280,Taupo - Central,0.75,2021-09-08 13:02:59+00:00,McKenzie & Co,2023-03-28 10:54:40+00:00,Water_Main,Connectivity,Taupo,Yes,0
27970,68,Water Main,PE100,280,Taupo - Central,22.81,2021-09-08 13:02:59+00:00,McKenzie & Co,2023-03-28 10:52:23+00:00,Water_Main,Public ,Taupo,Yes,0
27972,68,Water Main,PE100,180,Taupo - Central,31.4,2021-09-08 13:02:59+00:00,McKenzie & Co,2023-03-28 12:12:25+00:00,Water_Main,Public ,Taupo,Yes,0
27973,68,Rider Main,PE80,40,Taupo,0.26,2021-09-08 13:57:50+00:00,Waiotahi AsBuilt Drawings,2023-03-28 13:45:48+00:00,Water_Main,Connectivity,Taupo,Yes,0
27974,68,Rider Main,PE80,40,Taupo,0.27,2021-09-08 13:57:50+00:00,Waiotahi AsBuilt Drawings,2023-03-28 13:45:48+00:00,Water_Main,Connectivity,Taupo,Yes,0
27975,68,Water Main,AC,150,Taupo - South,0.2,1954-09-28 15:53:18+00:00,Downer AsBuilt,2022-11-09 15:54:22+00:00,Water_Main,Connectivity,Taupo,Yes,0
27978,68,Rider Main,PE80,63,Taupo - Central,260.72,2020-09-09 10:54:41+00:00,Waiotahi AsBuilt Drawings,2023-05-02 16:01:13+00:00,Water_Main,Public ,Taupo,Yes,0
27979,68,Water Main,PE100,315,Taupo,0.37,2021-09-08 10:44:19+00:00,Waiotahi AsBuilt Drawings,2023-03-28 12:06:10+00:00,Water_Main,Connectivity,Taupo,Yes,0
27980,68,Water Main,PE100,315,Taupo,27.02,2021-09-08 10:44:19+00:00,Waiotahi AsBuilt Drawings,2023-03-28 12:04:07+00:00,Water_Main,Public ,Taupo,Yes,0
27981,68,Water Main,PE100,315,Taupo,0.46,2021-09-08 10:44:19+00:00,Waiotahi AsBuilt Drawings,2023-03-28 12:06:10+00:00,Water_Main,Connectivity,Taupo,Yes,0
27982,68,Water Main,PE100,100,Taupo - Central,0.09,2020-09-09 14:50:32+00:00,Waiotahi AsBuilt Drawings,2023-05-02 16:23:40+00:00,Water_Main,Connectivity,Taupo,Yes,0
27983,68,Water Main,PE100,125,Taupo - Central,51.97,2020-09-09 14:49:13+00:00,Waiotahi AsBuilt Drawings,2023-05-02 15:56:10+00:00,Water_Main,Public ,Taupo,Yes,0
27984,68,Rider Main,PE100,63,Taupo - Central,2.64,2020-09-09 14:49:13+00:00,Waiotahi AsBuilt Drawings,2023-05-02 16:02:08+00:00,Water_Main,Public ,Taupo,Yes,0
27986,68,Water Main,PE100,250,Taupo,0.47,2021-09-08 13:10:39+00:00,Waiotahi AsBuilt Plans,2023-03-28 12:10:26+00:00,Water_Main,Connectivity,Taupo,Yes,0
27987,68,Rider Main,PE80,63,Taupo - Central,414.39,2020-09-09 12:56:06+00:00,Waiotahi AsBuilt Drawings,2023-05-02 16:39:24+00:00,Water_Main,Public ,Taupo,Yes,0
27988,68,Water Main,PE100,125,Taupo,3.21,2021-09-08 14:28:12+00:00,Waiotahi AsBuilt drawings,2023-03-28 13:15:17+00:00,Water_Main,Public ,Taupo,Yes,0
27989,68,Rider Main,PE80,63,Taupo,1.39,2021-09-08 08:45:46+00:00,Waiotahi AsBuilt Drawings,2023-03-28 13:38:07+00:00,Water_Main,Public ,Taupo,Yes,0
27990,68,Water Main,PE100,125,Taupo,29.49,2021-09-08 15:57:29+00:00,Waiotahi AsBuilt Drawings,2023-03-28 13:19:22+00:00,Water_Main,Public ,Taupo,Yes,0
27993,68,Rider Main,Copper,32,Centennial Drive,0.25,2021-08-06 07:54:10+00:00,Downer AsBuilt,2023-01-11 10:30:58+00:00,Water_Main,Connectivity,Centennial Drive,Yes,0
27994,68,Rising/Falling Main,uPVC,200,Kinloch,439.48,2014-06-01 00:00:00+00:00,06 As-Built Plan Digitised (Low Error),2023-01-11 16:02:51+00:00,Water_Main,Public ,Kinloch,Yes,0
27995,68,Water Main,PVC,100,Taupo - Central,0.06,2008-05-28 14:00:34+00:00,Downer AsBuilt,2023-01-16 14:03:46+00:00,Water_Main,Connectivity,Taupo,Yes,0
27996,68,Water Main,uPVC,50,Taupo - Central,0.13,2005-09-01 09:58:23+00:00,Downer AsBuilt,2023-01-17 09:59:35+00:00,Water_Main,Connectivity,Taupo,Yes,0
27997,68,Water Main,HDPE,180,Taupo,137.6,2022-12-10 12:51:07+00:00,TLDC AsBuilt Drawings,2023-05-02 15:53:49+00:00,Water_Main,Public ,Taupo,Yes,0
27999,68,Rider Main,PE80,63,Taupo,17.85,2021-07-01 14:56:39+00:00,Nolan Drainage AsBuilt Drawings,2023-01-27 15:59:14+00:00,Water_Main,Public ,Taupo,Yes,0
28000,68,Rider Main,PE80,63,Taupo,60.73,2021-10-12 12:15:52+00:00,McKenzie & Co asBuilt Drawing,2023-08-31 09:55:36+00:00,Water_Main,Public ,Taupo,Yes,0
28001,68,Rider Main,PE80,63,Taupo - North,109.44,2022-08-30 07:59:43+00:00,Cheal AsBuilt Drawings,2023-02-09 08:01:40+00:00,Water_Main,Public ,Taupo,Yes,0
28002,68,Rider Main,PE80,63,Taupo - North,0.42,2022-08-30 07:59:43+00:00,Cheal AsBuilt Drawings,2023-09-01 11:19:33+00:00,Water_Main,Connectivity,Taupo,Yes,0
28003,68,Water Main,PE100,180,Taupo - North,41.68,2022-08-30 07:59:43+00:00,Cheal AsBuilt Drawings,2023-02-09 08:36:11+00:00,Water_Main,Public ,Taupo,Yes,0
28004,68,Rider Main,GALV,50,Atiamuri,15.62,1952-07-01 13:46:00+00:00,Downer AsBuilt,2023-03-01 13:50:19+00:00,Water_Main,Public ,Atiamuri,Yes,0
28005,68,Rider Main,GALV,50,Atiamuri,3.25,1952-07-01 13:51:24+00:00,Downer AsBuilt,2023-03-01 13:55:42+00:00,Water_Main,Public ,Atiamuri,Yes,0
28007,68,Water Main,DI,100,Mangakino,0.34,2022-09-02 12:37:16+00:00,Contract AsBuilt Drawings,2023-03-27 14:33:08+00:00,Water_Main,Public ,Mangakino,Yes,0
28008,68,Water Main,PE,225,Turangi,2.3,2022-09-03 15:40:37+00:00,Paul Pettman Contract AsBuilts,2023-03-27 14:52:57+00:00,Water_Main,Public ,Turangi,Yes,0
28009,68,Water Main,PE,225,Turangi,0.53,2022-09-03 15:40:37+00:00,Paul Pettman Contract AsBuilts,2023-03-27 14:53:52+00:00,Water_Main,Connectivity,Turangi,Yes,0
28010,68,Water Main,PE,225,Turangi,0.48,2022-09-03 15:40:37+00:00,Paul Pettman Contract AsBuilts,2023-03-27 14:53:25+00:00,Water_Main,Connectivity,Turangi,Yes,0
28011,68,Water Main,AC,250,Taupo - South,71.19,1973-07-01 00:00:00+00:00,07 As-Built Plan Digitised (High Error),2023-10-16 14:07:51+00:00,Water_Main,Public ,Taupo,Yes,0
28012,68,Water Main,DI,150,Taupo - South,0.95,2022-09-03 00:00:00+00:00,Paul Pettman Contract AsBuilts,2023-03-10 14:10:56+00:00,Water_Main,Public ,Taupo,Yes,0
28013,68,Water Main,PE100,200,Taupo,14.28,2015-03-26 00:00:00+00:00,Cheal Consultants,2023-03-10 15:48:52+00:00,Water_Main,Public ,Taupo,Yes,0
28014,68,Water Main,DI,150,Taupo,0.78,2022-09-03 00:00:00+00:00,Paul Pettman Contract AsBuilts,2023-03-27 14:39:53+00:00,Water_Main,Public ,Taupo,Yes,0
28015,68,Water Main,PE100,125,Taupo,4.28,2022-09-03 08:56:14+00:00,Nolan Drainage Contract AsBuilt Drawings,2023-03-28 09:29:29+00:00,Water_Main,Public ,Taupo,Yes,0
28016,68,Water Main,PE100,250,Taupo,0.46,2022-09-03 08:56:14+00:00,Nolan Drainage Contract AsBuilt Drawings,2023-03-28 09:27:28+00:00,Water_Main,Connectivity,Taupo,Yes,0
28017,68,Water Main,PE80,63,Mapara Road,9.2,2005-07-01 10:59:26+00:00,Paul Pettman,2023-03-17 11:02:47+00:00,Water_Main,Public ,Mapara Road,Yes,0
28018,68,Water Main,PE80,63,Mapara Road,0.24,2005-07-01 11:31:50+00:00,Paul Pettman,2023-03-17 11:33:02+00:00,Water_Main,Connectivity,Mapara Road,Yes,0
28019,68,Rider Main,PE80,63,Taupo - South,0.53,2022-09-12 10:53:36+00:00,Civtec AsBuilt Drawings,2023-06-15 17:01:36+00:00,Water_Main,Connectivity,Taupo,Yes,0
28020,68,Water Main,PE100,125,Taupo - South,0.39,2022-09-12 15:44:19+00:00,Civtec AsBuilt Drawings,2023-06-15 17:01:36+00:00,Water_Main,Connectivity,Taupo,Yes,0
28022,68,Water Main,DI,100,Taupo - South,0.3,2022-09-12 10:15:32+00:00,Civtec AsBuilt Drawings,2023-06-15 17:06:33+00:00,Water_Main,Public ,Taupo,Yes,0
28023,68,Water Main,PE100,250,Taupo - South,79.01,2022-09-12 11:46:32+00:00,Civtec AsBuilt Drawings,2023-06-15 17:04:17+00:00,Water_Main,Public ,Taupo,Yes,0
28024,68,Water Main,PE100,180,Taupo - South,0.44,2022-09-12 12:19:48+00:00,Civtec AsBuilt Drawings,2023-06-16 08:49:45+00:00,Water_Main,Connectivity,Taupo,Yes,0
28025,68,Water Main,PE100,180,Taupo - South,6.84,2022-09-12 12:22:20+00:00,Civtec AsBuilt Drawings,2023-06-15 17:23:19+00:00,Water_Main,Public ,Taupo,Yes,0
28026,68,Water Main,PE100,250,Taupo - South,96.13,2022-09-12 13:54:29+00:00,Civtec AsBuilt Drawings,2023-06-15 17:18:23+00:00,Water_Main,Public ,Taupo,Yes,0
28027,68,Water Main,PE100,250,Taupo - South,102.14,2022-09-12 09:22:04+00:00,Civtec AsBuilt Drawings,2023-06-15 17:12:27+00:00,Water_Main,Public ,Taupo,Yes,0
28028,68,Water Main,PE100,250,Taupo - South,0.44,2022-09-12 09:22:04+00:00,Civtec AsBuilt Drawings,2023-06-16 08:49:45+00:00,Water_Main,Connectivity,Taupo,Yes,0
28029,68,Water Main,PE100,315,Taupo - South,0.56,2022-09-12 09:22:04+00:00,Civtec AsBuilt Drawings,2023-06-16 08:49:45+00:00,Water_Main,Connectivity,Taupo,Yes,0
28030,68,Water Main,PE100,315,Taupo - South,0.46,2022-09-12 09:22:04+00:00,Civtec AsBuilt Drawings,2023-06-16 08:49:45+00:00,Water_Main,Connectivity,Taupo,Yes,0
28031,68,Water Main,PE100,125,Taupo - South,0.54,2022-09-12 09:22:04+00:00,Civtec AsBuilt Drawings,2023-06-16 08:49:45+00:00,Water_Main,Connectivity,Taupo,Yes,0
28032,68,Rider Main,PE80,63,Taupo - South,276.45,2022-09-12 09:22:04+00:00,Civtec AsBuilt Drawings,2023-06-16 08:56:02+00:00,Water_Main,Public ,Taupo,Yes,0
28033,68,Water Main,PE100,250,Taupo - South,87.52,2022-09-12 09:22:04+00:00,Civtec AsBuilt Drawings,2023-06-15 17:13:15+00:00,Water_Main,Public ,Taupo,Yes,0
28034,68,Water Main,DI,100,Taupo - South,0.29,2022-09-12 11:47:58+00:00,Civtec AsBuilt Drawings,2023-06-15 17:29:20+00:00,Water_Main,Public ,Taupo,Yes,0
28035,68,Rider Main,PE80,63,Taupo - South,169.84,2022-09-12 16:02:04+00:00,Civtec AsBuilt Drawings,2023-06-16 08:53:24+00:00,Water_Main,Public ,Taupo,Yes,0
28036,68,Duct,PE100,125,Centennial Drive,15.68,2022-03-02 10:04:03+00:00,Nolan Drainage AsBuilt Drawings,2023-08-30 15:48:05+00:00,Water_Main,Public ,Centennial Drive,Yes,0
28037,68,Water Main,PE100,180,Taupo - South,0.64,2022-09-12 11:31:58+00:00,Civtec AsBuilt Drawings,2023-06-16 09:07:33+00:00,Water_Main,Public ,Taupo,Yes,0
28038,68,Rider Main,PE80,63,Taupo - South,66.82,2022-11-05 10:41:08+00:00,Cheal AsBuilt Drawings,2023-04-17 10:42:00+00:00,Water_Main,Public ,Taupo,Yes,0
28039,68,Rider Main,PE80,63,Taupo - North,0.63,2022-05-30 10:06:05+00:00,TLDC AsBuilt Drawings,2023-04-28 16:00:48+00:00,Water_Main,Connectivity,Taupo,Yes,0
28040,68,Water Main,PE100,180,Taupo - North,211.78,2022-05-30 11:25:33+00:00,TLDC AsBuilt Drawings,2023-04-26 14:35:37+00:00,Water_Main,Public ,Taupo,Yes,0
28041,68,Water Main,PE100,180,Taupo - South,93.13,2023-03-03 11:17:49+00:00,Cheal AsBuilt Drawings,2023-08-29 13:11:38+00:00,Water_Main,Public ,Taupo,Yes,0
28042,68,Rider Main,PE80,63,Taupo - South,153.66,2023-03-03 11:56:46+00:00,Cheal AsBuilt Drawings,2023-08-29 13:14:24+00:00,Water_Main,Public ,Taupo,Yes,0
28043,68,Rider Main,PE80,63,Taupo - South,1.23,2023-03-03 12:08:25+00:00,Cheal AsBuilt Drawings,2023-08-29 13:16:06+00:00,Water_Main,Public ,Taupo,Yes,0
28044,68,Rider Main,PE80,63,Taupo - South,1.31,2023-03-03 12:23:56+00:00,Cheal AsBuilt Drawings,2023-08-29 13:19:00+00:00,Water_Main,Public ,Taupo,Yes,0
28045,68,Rider Main,PE80,63,Taupo - South,82.61,2023-03-03 11:56:46+00:00,Cheal AsBuilt Drawings,2023-08-29 13:19:45+00:00,Water_Main,Public ,Taupo,Yes,0
28046,68,Water Main,PE100,125,Mangakino,27.0,2022-09-28 11:03:06+00:00,TLDC AsBuilt Drawings,2023-05-11 12:04:36+00:00,Water_Main,Public ,Mangakino,Yes,0
28047,68,Water Main,PE100,125,Kinloch,18.81,2022-10-28 15:00:47+00:00,Cheal AsBuilt Drawings,2023-05-16 15:02:55+00:00,Water_Main,Public ,Kinloch,Yes,0
28049,68,Water Main,PE100,125,Kinloch,24.45,2023-04-20 09:33:26+00:00,Cheal AsBuilt Drawings,2023-05-22 09:57:39+00:00,Water_Main,Public ,Kinloch,Yes,0
28050,68,Water Main,PE100,125,Kinloch,1.58,2023-04-20 09:33:26+00:00,Cheal AsBuilt Drawings,2023-05-22 09:58:42+00:00,Water_Main,Public ,Kinloch,Yes,0
28051,68,Water Main,PE80,63,Kinloch,63.44,2023-04-20 09:33:26+00:00,Cheal AsBuilt Drawings,2023-06-19 15:35:58+00:00,Water_Main,Public ,Kinloch,Yes,0
28052,68,Rider Main,GALV,50,Taupo - Central,84.71,1958-07-01 08:51:38+00:00,Downer AsBuilt,2023-06-07 08:54:02+00:00,Water_Main,Public ,Taupo,Yes,0
28053,68,Water Main,MDPE,63,Taupo - Central,30.66,2023-05-31 14:11:45+00:00,Downer As Built,2023-06-12 14:14:17+00:00,Water_Main,Public ,Taupo,Yes,0
28054,68,Water Main,uPVC,100,Taupo - South,0.22,2006-01-01 15:26:32+00:00,Downer AsBuilt,2023-06-13 15:29:01+00:00,Water_Main,Connectivity,Taupo,Yes,0
28055,68,Rider Main,MDPE,125,Mapara Road,0.97,2023-05-30 00:00:00+00:00,Mckenzie & Co As Built,2023-06-19 15:43:03+00:00,Water_Main,Public ,Mapara Road,Yes,0
28056,68,Rider Main,MDPE,63,Mapara Road,65.74,2023-05-30 00:00:00+00:00,Mckenzie & Co As Built,2023-06-20 11:41:37+00:00,Water_Main,Public ,Mapara Road,Yes,0
28057,68,Water Main,PE100,225,Taupo,62.99,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-06-26 16:06:29+00:00,Water_Main,Public ,Taupo,Yes,0
28058,68,Water Main,PE100,225,Taupo - South,65.4,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-07-11 10:09:00+00:00,Water_Main,Public ,Taupo,Yes,0
28059,68,Water Main,PE100,180,Taupo,16.44,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-06-26 16:20:33+00:00,Water_Main,Public ,Taupo,Yes,0
28060,68,Water Main,PE100,180,Taupo,1.5,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-06-26 16:26:48+00:00,Water_Main,Public ,Taupo,Yes,0
28061,68,Rider Main,PE80,63,Taupo,0.52,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-06-27 11:10:28+00:00,Water_Main,Connectivity,Taupo,Yes,0
28062,68,Water Main,PE100,125,Taupo,147.25,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-06-29 12:33:35+00:00,Water_Main,Public ,Taupo,Yes,0
28063,68,Water Main,PE100,125,Taupo,21.49,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-06-29 12:33:35+00:00,Water_Main,Public ,Taupo,Yes,0
28064,68,Water Main,PE100,125,Taupo,0.62,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-09-01 14:04:52+00:00,Water_Main,Connectivity,Taupo,Yes,0
28065,68,Water Main,PE100,125,Taupo,91.27,2022-12-10 14:04:42+00:00,TLDC AsBuilt Drawings,2023-06-29 12:33:35+00:00,Water_Main,Public ,Taupo,Yes,0
